DateTime,AddedIPs,RemovedIPs
1558270824,1,0
1558274424,1,1
1558278020,1,0
1558281622,1,0
1558378825,0,1
1558389620,0,1
1558400419,0,1
1558429219,0,1
1558526421,1,0
1558573220,0,1
1558627224,1,0
1558663227,1,0
1558670421,0,1
1558681221,0,1
1558695626,0,1
1558800020,1,0
1558832424,0,1
1558879223,0,1
1558897223,0,1
1558936818,1,0
1558994427,1,0
1558998019,1,0
1559005221,1,0
1559080821,0,1
1559131220,0,1
1559217620,1,0
1559232018,0,1
1559242824,1,0
1559246420,1,0
1559268020,0,1
1559322021,1,0
1559541623,0,1
1559574023,0,1
1559595620,0,1
1559599216,0,2
1559710818,1,0
1559746814,0,1
1559822418,0,1
1559826015,1,0
1559833218,0,1
1559854813,0,1
1559858418,1,0
1559876412,0,1
1559980822,1,0
1559984413,1,0
1559995214,1,0
1560031215,1,0
1560038415,1,0
1560110416,3,0
1560290418,1,0
1560294031,9,0
1560358841,1,0
1560369629,0,1
1560416429,2,0
1560430832,0,1
1560463230,0,1
1560484828,1,0
1560492028,1,0
1560585626,0,1
1560589235,0,1
1560603628,0,1
1560704428,0,1
1560715224,0,2
1560722423,0,1
1560740425,1,0
1560751224,1,0
1560801625,1,0
1560812425,1,0
1560895225,0,1
1560898818,0,9
1560916825,2,0
1560931226,1,0
1560938422,0,1
1560970822,1,0
1560978028,1,0
1561021223,0,2
1561042822,1,0
1561082426,1,0
1561089623,0,1
1561096824,0,1
1561118428,1,0
1561136425,1,0
1561276827,1,0
1561291231,1,0
1561320025,0,1
1561356025,0,1
1561377632,1,1
1561428026,0,1
1561435223,0,1
1561438832,1,0
1561503625,1,0
1561521622,0,1
1561536021,0,1
1561543224,1,0
1561582823,0,1
1561597223,0,1
1561604427,1,0
1561694427,0,1
1561723220,0,1
1561744820,0,2
1561806024,1,0
1561896018,0,1
1561982421,1,0
1561986024,0,1
1562011224,1,0
1562022031,1,0
1562025620,0,1
1562094020,1,0
1562119222,2,0
1562130022,0,1
1562133628,0,1
1562241623,0,1
1562252424,1,0
1562320819,0,1
1562328026,2,0
1562414424,0,1
1562511628,1,0
1562522424,1,0
1562605223,0,1
1562619620,0,1
1562626819,1,0
1562670020,1,0
1562709620,0,1
1562724018,0,2
1562785223,1,0
1562868021,0,1
1562900418,1,0
1562918419,1,0
1562943618,0,1
1562947222,0,1
1563019219,1,0
1563051618,0,1
1563134417,0,1
1563159628,1,0
1563202818,0,1
1563246020,1,0
1563271219,0,1
1563282019,1,0
1563390116,0,1
1563397218,0,1
1563519616,0,1
1563530418,1,1
1563548421,1,0
1563634817,2,0
1563642018,0,1
1563656419,2,0
1563667221,2,0
1563771621,1,0
1563793221,0,1
1563825621,1,0
1563854420,0,1
1563890513,0,1
1563915730,1,0
1563980485,1,0
1564002111,1,0
1564048944,1,0
1564135348,0,1
1564189314,1,0
1564239772,0,1
1564243321,0,1
1564257757,1,0
1564261324,0,2
1564300930,0,1
1564304527,0,1
1564326018,1,0
1564426818,1,0
1564441219,0,2
1564466416,0,1
1564513215,1,0
1564520415,0,1
1564542016,1,0
1564563615,1,0
1564606815,0,1
1564628416,1,0
1564678818,1,0
1564740017,0,1
