DateTime,Entries,UniqueIPs
1573330829,2946,3002
1573336229,2951,3007
1573341034,2956,3012
1573352433,2951,3007
1573357828,2956,3012
1573365029,2956,3012
1573371029,2955,3011
1573375834,2955,3011
1573381828,2950,3006
1573387229,2955,3011
1573393228,2953,3009
1573398629,2954,3010
1573405228,2958,3014
1573410628,2964,3020
1573415428,2972,3028
1573420829,2972,3028
1573431628,2962,3018
1573437030,2964,3020
1573443028,2971,3028
1573449650,2972,3029
1573455629,2970,3027
1573461029,2971,3028
1573468228,2974,3031
1573473629,2978,3035
1573479633,2976,3033
1573485028,2975,3032
1573490429,2975,3032
1573497028,2976,3033
1573503028,2985,3042
1573509029,2987,3044
1573515629,2982,3040
1573519829,2979,3037
1573524630,2978,3036
1573530628,2985,3043
1573536029,2982,3040
1573542030,2986,3044
1573546829,2981,3039
1573553429,2987,3045
1573558829,2991,3049
1573564229,2986,3044
1573572029,2993,3051
1573579229,3000,3058
1573584628,2991,3049
1573590629,2996,3054
1573596029,2994,3052
1573601429,2991,3049
1573606228,2989,3047
1573611629,2996,3054
1573623028,2994,3051
1573628428,2990,3048
1573633228,2989,3047
1573638628,2999,3057
1573644635,3000,3058
1573650628,2996,3052
1573654828,2995,3051
1573660828,2996,3052
1573666228,2997,3053
1573671033,2993,3049
1573676429,2995,3051
1573681228,2994,3051
1573686630,3000,3057
1573690227,3000,3057
1573696229,3004,3061
1573701028,3000,3057
1573704626,2999,3056
1573710628,3002,3059
1573716027,2999,3056
1573720828,2997,3054
1573726228,3002,3059
1573733429,2998,3055
1573740628,2995,3052
1573744829,2992,3049
1573750228,2996,3053
1573755629,2994,3051
1573761028,2998,3055
1573765828,2999,3056
1573771828,2996,3053
1573776629,3000,3057
1573783828,3005,3062
1573788029,3003,3060
1573794627,3002,3059
1573800628,3007,3064
1573806028,3006,3062
1573811428,3012,3068
1573817429,3009,3065
1573822829,3007,3063
1573828227,3010,3066
1573834833,3010,3066
1573840828,3013,3069
1573845628,3009,3065
1573850428,3013,3069
1573857029,3017,3073
1573862428,3016,3072
1573867828,3014,3070
1573873827,3010,3066
1573878628,3005,3061
1573883428,3003,3059
1573890028,3008,3064
